Advertiser,Brand Root,Brand (Major),Brand (Minor),Brand (Leaf),Category Level 1,Category Level 2,Category Level 3,Category Level 4,Category Level 5,Category Level 6,Category Level 7,Category Level 8,Channel,Creative Id,Width,Height,Creative Type,First Seen,Last Seen,Duration,Text,Landing Page,Link To Creative,Link to Post,Format,Placement,Ad Buy Type,Publisher,Spend (USD),Impressions,focus_vs_other
"Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.",All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Facebook,483380896,586,375,Other,2024-01-01,2025-07-22,0,,,,,Other,Reels,Direct,Facebook,146243.69,19970992,other
"Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.",All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Facebook,616601907,375,586,Other,2023-11-04,2024-08-12,0,See if you qualify today,,,,Other,Reels,Direct,Facebook,560.6,76084,focus
"Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.",All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Facebook,721795135,430,639,Video,2024-10-22,2024-10-22,8,"We help mamas qualify for a FREE Breast Pump through insurance! We offer a full line of Breast Pumps including; Medela, Lansinoh, Spectra, Ameda, and Motif!",,https://s3.amazonaws.com/YM_Ads/-3314035352688456099.png,https://www.facebook.com/1129328971779626,Other,Reels,Direct,Facebook,342.59,44239,focus
"Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.",All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Facebook,616601907,375,586,Other,2023-11-04,2024-08-12,0,See if you qualify today,,,,Other,Feed,Direct,Facebook,565.24,75474,focus
"Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.",All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Facebook,721795135,430,639,Video,2024-10-22,2024-10-22,8,"We help mamas qualify for a FREE Breast Pump through insurance! We offer a full line of Breast Pumps including; Medela, Lansinoh, Spectra, Ameda, and Motif!",,https://s3.amazonaws.com/YM_Ads/-3314035352688456099.png,https://www.facebook.com/1129328971779626,Other,Feed,Direct,Facebook,1712.93,221195,focus
"Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.",All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Facebook,722726404,430,639,Image,2024-10-23,2025-01-13,0,"We help mamas qualify for a FREE Breast Pump through insurance! We offer a full line of Breast Pumps including; Motif, Medela, Lansinoh, Spectra, and Ameda!",https://aeroflowbreastpumps.com/qualify-through-insurance-b,https://s3.amazonaws.com/YM_Ads/6071480462683663267.png,https://www.facebook.com/2879639698836320,Other,Reels,Direct,Facebook,27373.27,3506024,focus
"Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.",All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Facebook,834690553,375,586,Other,2025-03-30,2025-04-29,0,Did you know you can q… See more,,,,Other,Feed,Direct,Facebook,4995.46,743592,focus
"Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.",All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Facebook,722726404,430,639,Image,2024-10-23,2025-01-13,0,"We help mamas qualify for a FREE Breast Pump through insurance! We offer a full line of Breast Pumps including; Motif, Medela, Lansinoh, Spectra, and Ameda!",https://aeroflowbreastpumps.com/qualify-through-insurance-b,https://s3.amazonaws.com/YM_Ads/6071480462683663267.png,https://www.facebook.com/2879639698836320,Other,Feed,Direct,Facebook,301736.38,38964184,focus
"Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.",All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Facebook,491501447,586,375,Other,2023-01-09,2025-02-16,0,"JavaScript seems to be disabled in your browser. For the best experience on our site, be sure to t",,,,Other,Feed,Direct,Facebook,271925.36,36868440,other
"Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.",All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Facebook,722726404,430,639,Image,2024-10-23,2025-01-13,0,"We help mamas qualify for a FREE Breast Pump through insurance! We offer a full line of Breast Pumps including; Motif, Medela, Lansinoh, Spectra, and Ameda!",https://aeroflowbreastpumps.com/qualify-through-insurance-b,https://s3.amazonaws.com/YM_Ads/6071480462683663267.png,https://www.facebook.com/2879639698836320,Other,Other,Direct,Facebook,1382.46,171520,focus
"Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.",All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Facebook,491501447,586,375,Other,2023-01-09,2025-02-16,0,"JavaScript seems to be disabled in your browser. For the best experience on our site, be sure to t",,,,Other,Reels,Direct,Facebook,5730.88,774100,other
"Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.",All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Facebook,515248333,360,530,Image,2024-02-01,2024-04-07,0,Qualify in three easy steps online. Let Aeroflow do the hard work while you focus on the baby.,https://aeroflowbreastpumps.com/qualify-through-insurance,https://s3.amazonaws.com/YM_Ads/8428357940552488790.png,,Other,Other,Direct,Facebook,9061.97,1300139,focus
"Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.",All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Facebook,491501447,586,375,Other,2023-01-09,2025-02-16,0,"JavaScript seems to be disabled in your browser. For the best experience on our site, be sure to t",,,,Other,Ads on Reel,Direct,Facebook,720.47,91175,other
"Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.",All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Facebook,653610757,360,566,Image,2024-07-05,2024-07-09,0,"We help mamas qualify for a FREE Breast Pump through insurance! We offer a full line of Breast Pumps including; Medela, Lansinoh, Spectra, Ameda, Willow, Elive and Motif!",,https://s3.amazonaws.com/YM_Ads/-1092653735500864240.png,,Other,Feed,Direct,Facebook,6731.16,928672,focus
"Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.",All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Facebook,491501447,586,375,Other,2023-01-09,2025-02-16,0,"JavaScript seems to be disabled in your browser. For the best experience on our site, be sure to t",,,,Other,Other,Direct,Facebook,8378.04,1202015,other
"Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.",All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Facebook,653610757,360,566,Image,2024-07-05,2024-07-09,0,"We help mamas qualify for a FREE Breast Pump through insurance! We offer a full line of Breast Pumps including; Medela, Lansinoh, Spectra, Ameda, Willow, Elive and Motif!",,https://s3.amazonaws.com/YM_Ads/-1092653735500864240.png,,Other,Reels,Direct,Facebook,571.59,78859,focus
"Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.",All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Facebook,587179588,360,566,Image,2024-04-13,2024-04-17,0,"We help mamas qualify for a FREE Breast Pump through insurance! We offer a full line of Breast Pumps including; Motif, Medela, Lansinoh, Spectra, and Ameda!",https://aeroflowbreastpumps.com/qualify-through-insurance,https://s3.amazonaws.com/YM_Ads/-1064831264956272041.png,,Other,Feed,Direct,Facebook,38499.48,5140653,focus
"Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.",All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Facebook,691671584,360,493,Video,2024-09-07,2025-05-12,0,Use Aeroflow Sleep quick qualification form to get your CPAP supplies through insurance delivered right to your door!,,https://s3.amazonaws.com/YM_Ads/-3823299643291178529.png,https://www.facebook.com/862632499219347,Other,Reels,Direct,Facebook,2695.6,362838,other
"Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.",All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Facebook,587179588,360,566,Image,2024-04-13,2024-04-17,0,"We help mamas qualify for a FREE Breast Pump through insurance! We offer a full line of Breast Pumps including; Motif, Medela, Lansinoh, Spectra, and Ameda!",https://aeroflowbreastpumps.com/qualify-through-insurance,https://s3.amazonaws.com/YM_Ads/-1064831264956272041.png,,Other,Reels,Direct,Facebook,1704.98,227659,focus
"Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.",All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Facebook,691671584,360,493,Video,2024-09-07,2025-05-12,0,Use Aeroflow Sleep quick qualification form to get your CPAP supplies through insurance delivered right to your door!,,https://s3.amazonaws.com/YM_Ads/-3823299643291178529.png,https://www.facebook.com/862632499219347,Other,Other,Direct,Facebook,572.28,75686,other
"Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.",All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Facebook,147921560,360,393,Text,2018-09-07,2025-05-17,0,Aeroflow Breastpumps was featured in USA Today as the provider of choice for breast pumps through insurance!,https://www.usatoday.com/story/life/allthemoms/2018/08/23/must-have-breastfeeding-products-nursing-and-pumping-moms/919838002/,https://s3.amazonaws.com/YM_Ads/-4985678856195150171.png,https://www.facebook.com/1456117301188574,Other,Feed,Direct,Facebook,2774.91,411344,focus
"Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.",All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Facebook,691671584,360,493,Video,2024-09-07,2025-05-12,0,Use Aeroflow Sleep quick qualification form to get your CPAP supplies through insurance delivered right to your door!,,https://s3.amazonaws.com/YM_Ads/-3823299643291178529.png,https://www.facebook.com/862632499219347,Other,Feed,Direct,Facebook,2587.3,338396,other
"Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.",All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Facebook,147921560,360,393,Text,2018-09-07,2025-05-17,0,Aeroflow Breastpumps was featured in USA Today as the provider of choice for breast pumps through insurance!,https://www.usatoday.com/story/life/allthemoms/2018/08/23/must-have-breastfeeding-products-nursing-and-pumping-moms/919838002/,https://s3.amazonaws.com/YM_Ads/-4985678856195150171.png,https://www.facebook.com/1456117301188574,Other,Stories,Direct,Facebook,843.8,116415,focus
"Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.",All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Facebook,708858449,375,586,Other,2024-07-18,2024-10-02,0,Stress-Free Meal Prep Starts Here,,,,Other,Reels,Direct,Facebook,633.5,81806,other
"Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.",All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Facebook,147921560,360,393,Text,2018-09-07,2025-05-17,0,Aeroflow Breastpumps was featured in USA Today as the provider of choice for breast pumps through insurance!,https://www.usatoday.com/story/life/allthemoms/2018/08/23/must-have-breastfeeding-products-nursing-and-pumping-moms/919838002/,https://s3.amazonaws.com/YM_Ads/-4985678856195150171.png,https://www.facebook.com/1456117301188574,Other,Other,Direct,Facebook,10588.23,1519115,focus
"Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.",All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Facebook,708858449,375,586,Other,2024-07-18,2024-10-02,0,Stress-Free Meal Prep Starts Here,,,,Other,Feed,Direct,Facebook,279.59,38574,other
"Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.",All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Facebook,587179702,360,530,Image,2024-04-15,2025-07-21,0,Qualify in three easy steps online. Let Aeroflow do the hard work while you focus on the baby.,https://aeroflowbreastpumps.com/qualify-through-insurance,https://s3.amazonaws.com/YM_Ads/-5382875925320148335.png,,Other,Feed,Direct,Facebook,295.06,39397,focus
"Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.",All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Facebook,144279488,360,634,Text,2018-08-25,2024-01-24,0,"We help mamas qualify for a FREE Breast Pump through insurance! We offer a full line of Breast Pumps including Medela, Lansinoh, Evenflo, Spectra, and Motif! Sign Up Today: http://bit.ly/2zU4bHP",https://aeroflowbreastpumps.com/qualify-through-insurance?utm_source=facebook&utm_medium=cpc&utm_campaign=8049_Facebook_Ads,https://s3.amazonaws.com/YM_Ads/2443027363756327235.png,https://www.facebook.com/1085024598351305,Other,Other,Direct,Facebook,90632.67,13003252,focus
"Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.",All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Facebook,587179702,360,530,Image,2024-04-15,2025-07-21,0,Qualify in three easy steps online. Let Aeroflow do the hard work while you focus on the baby.,https://aeroflowbreastpumps.com/qualify-through-insurance,https://s3.amazonaws.com/YM_Ads/-5382875925320148335.png,,Other,Stories,Direct,Facebook,282.08,37665,focus
"Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.",All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Facebook,144279488,360,634,Text,2018-08-25,2024-01-24,0,"We help mamas qualify for a FREE Breast Pump through insurance! We offer a full line of Breast Pumps including Medela, Lansinoh, Evenflo, Spectra, and Motif! Sign Up Today: http://bit.ly/2zU4bHP",https://aeroflowbreastpumps.com/qualify-through-insurance?utm_source=facebook&utm_medium=cpc&utm_campaign=8049_Facebook_Ads,https://s3.amazonaws.com/YM_Ads/2443027363756327235.png,https://www.facebook.com/1085024598351305,Other,Feed,Direct,Facebook,7463.17,1070756,focus
"Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.",All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Facebook,668597482,360,566,Image,2024-07-23,2024-07-26,0,"We help mamas qualify for a FREE Breast Pump through insurance! We offer a full line of Breast Pumps including; Motif, Medela, Lansinoh, Spectra, and Ameda!",https://aeroflowbreastpumps.com/qualify-through-insurance,https://s3.amazonaws.com/YM_Ads/5860175138001229151.png,,Other,Reels,Direct,Facebook,3029.73,417999,focus
"Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.",All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Facebook,513288792,586,375,Other,2024-01-23,2024-02-06,0,"Medela, Lansinoh,",,,,Other,Other,Direct,Facebook,2605.43,373806,focus
"Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.",All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Facebook,668597482,360,566,Image,2024-07-23,2024-07-26,0,"We help mamas qualify for a FREE Breast Pump through insurance! We offer a full line of Breast Pumps including; Motif, Medela, Lansinoh, Spectra, and Ameda!",https://aeroflowbreastpumps.com/qualify-through-insurance,https://s3.amazonaws.com/YM_Ads/5860175138001229151.png,,Other,Feed,Direct,Facebook,8272.71,1141350,focus
"Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.",All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Facebook,645992749,430,746,Video,2024-06-24,2024-06-25,20,"We help mamas qualify for a FREE Breast Pump through insurance! We offer a full line of Breast Pumps including; Motif, Medela, Lansinoh, Spectra, and Ameda!",,https://s3.amazonaws.com/YM_Ads/-6535081009799670933.png,,Other,Feed,Direct,Facebook,8987.99,1200136,focus
"Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.",All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Facebook,524800095,586,375,Other,2023-12-05,2024-06-14,0,Helping Mamas Like You Since 2013. Get Your Free Breast Pump & Various Maternity Items Through Insurance.,,,,Other,Feed,Direct,Facebook,1986.55,265256,focus
"Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.",All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Facebook,645992749,430,746,Video,2024-06-24,2024-06-25,20,"We help mamas qualify for a FREE Breast Pump through insurance! We offer a full line of Breast Pumps including; Motif, Medela, Lansinoh, Spectra, and Ameda!",,https://s3.amazonaws.com/YM_Ads/-6535081009799670933.png,,Other,Reels,Direct,Facebook,561.36,74956,focus
"Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.",All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Facebook,524800095,586,375,Other,2023-12-05,2024-06-14,0,Helping Mamas Like You Since 2013. Get Your Free Breast Pump & Various Maternity Items Through Insurance.,,,,Other,Other,Direct,Facebook,1940.77,278446,focus
"Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.",All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Facebook,662984771,360,493,Video,2024-07-11,2024-07-22,0,We help mamas qualify for a FREE Breast Pump through insurance!,,https://s3.amazonaws.com/YM_Ads/7876168779648560310.png,https://www.facebook.com/2879640642169559,Other,Reels,Direct,Facebook,1947.26,268655,focus
"Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.",All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Facebook,905370380,430,618,Image,2025-05-17,2025-05-17,0,Congrats mama! Get your FREE breast pump covered through your insurance.,https://aeroflowbreastpumps.com/qualify-through-insurance,https://s3.amazonaws.com/YM_Ads/8717207321453645076.png,https://www.facebook.com/1234630861354379,Other,Reels,Direct,Facebook,1112.04,166896,focus
"Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.",All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Facebook,662984771,360,493,Video,2024-07-11,2024-07-22,0,We help mamas qualify for a FREE Breast Pump through insurance!,,https://s3.amazonaws.com/YM_Ads/7876168779648560310.png,https://www.facebook.com/2879640642169559,Other,Feed,Direct,Facebook,29969.72,4134801,focus
