Advertiser,Brand Root,Brand (Major),Brand (Minor),Brand (Leaf),Category Level 1,Category Level 2,Category Level 3,Category Level 4,Category Level 5,Category Level 6,Category Level 7,Category Level 8,Channel,Creative Id,Width,Height,Creative Type,Last Seen,Duration,Text,Landing Page,Link To Creative,Link to Post,Format,Placement,Ad Buy Type,Publisher,Spend (USD),Impressions,focus_vs_other
Freemie,Freemie,Freemie,Freemie,Freemie,All Categories,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Instagram,584544786,360,530,Image,2025-06-27,0,Best Hands Free Breast Pump Sale with Freemie Spring Sale.,https://freemie.com/,https://s3.amazonaws.com/YM_Ads/7686707318211371420.png,,Other,Reels,Direct,Instagram,183.61,20596,focus
Freemie,Freemie,Freemie,Freemie,Freemie,All Categories,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Instagram,533280536,375,586,Other,2024-03-22,0,"Freemie Valentine's Day Hands Free Pump Sale going on now. Original Hands Free, Wearable Pump.",,,,Other,Feed,Direct,Instagram,504.25,73505,focus
Freemie,Freemie,Freemie,Freemie,Freemie,All Categories,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Instagram,584544786,360,530,Image,2025-06-27,0,Best Hands Free Breast Pump Sale with Freemie Spring Sale.,https://freemie.com/,https://s3.amazonaws.com/YM_Ads/7686707318211371420.png,,Other,Feed,Direct,Instagram,659.06,85260,focus
Freemie,Freemie,Freemie,Freemie,Freemie,All Categories,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Instagram,696232787,375,586,Other,2025-04-05,0,"Best Freemie Hands Free Breast Pump Sale as low as $49.95. Hands Free Collection Cups Work with Most Popular Pumps. Award winning Best Hands Free, Wearable Pump. Beautiful, Quiet, Super Discreet. Hospital Grade… more",,,,Other,Stories,Direct,Instagram,1685.5,210750,other
Freemie,Freemie,Freemie,Freemie,Freemie,All Categories,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Instagram,252531202,375,572,Image,2024-08-03,0,Freemie Hands Free Pumping Black Friday Sale,,https://s3.amazonaws.com/YM_Ads/9048261929011193021.png,https://www.instagram.com/p/CHMeY_1Dptu,Other,Reels,Direct,Instagram,164.98,22336,focus
Freemie,Freemie,Freemie,Freemie,Freemie,All Categories,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Instagram,231197912,375,568,Image,2025-06-15,0,"Freemie Best Sale of the Year Wearable, Mobile Hands Free Pumping",,https://s3.amazonaws.com/YM_Ads/-1937177612858444840.png,https://www.instagram.com/p/B95ENBsjQC5,Other,Stories,Direct,Instagram,2183.57,273266,focus
Freemie,Freemie,Freemie,Freemie,Freemie,All Categories,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Instagram,527415624,586,375,Other,2025-06-13,0,,,,,Other,Feed,Direct,Instagram,9322.75,1257552,other
Freemie,Freemie,Freemie,Freemie,Freemie,All Categories,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Instagram,393204620,375,586,Other,2025-05-22,0,Best Hands Free Wearable Breast Pump,,,,Other,Feed,Direct,Instagram,126.45,16655,focus
Freemie,Freemie,Freemie,Freemie,Freemie,All Categories,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Instagram,696232787,375,586,Other,2025-04-05,0,"Best Freemie Hands Free Breast Pump Sale as low as $49.95. Hands Free Collection Cups Work with Most Popular Pumps. Award winning Best Hands Free, Wearable Pump. Beautiful, Quiet, Super Discreet. Hospital Grade… more",,,,Other,Feed,Direct,Instagram,2064.04,268903,other
Freemie,Freemie,Freemie,Freemie,Freemie,All Categories,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Instagram,231197912,375,568,Image,2025-06-15,0,"Freemie Best Sale of the Year Wearable, Mobile Hands Free Pumping",,https://s3.amazonaws.com/YM_Ads/-1937177612858444840.png,https://www.instagram.com/p/B95ENBsjQC5,Other,Feed,Direct,Instagram,2480.78,325048,focus
Freemie,Freemie,Freemie,Freemie,Freemie,All Categories,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Instagram,527415624,586,375,Other,2025-06-13,0,,,,,Other,Stories,Direct,Instagram,3969.29,527925,other
Freemie,Freemie,Freemie,Freemie,Freemie,All Categories,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Instagram,691448256,375,586,Other,2025-06-10,0,"Quiet, Discreet, Hospital Grade, FDA Cleared. Freemie… more",,,,Other,Feed,Direct,Instagram,380.81,49038,focus
Freemie,Freemie,Freemie,Freemie,Freemie,All Categories,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Instagram,231197912,375,568,Image,2025-06-15,0,"Freemie Best Sale of the Year Wearable, Mobile Hands Free Pumping",,https://s3.amazonaws.com/YM_Ads/-1937177612858444840.png,https://www.instagram.com/p/B95ENBsjQC5,Other,Reels,Direct,Instagram,163.18,22092,focus
Freemie,Freemie,Freemie,Freemie,Freemie,All Categories,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Instagram,527415624,586,375,Other,2025-06-13,0,,,,,Other,Reels,Direct,Instagram,318.87,43172,other
Freemie,Freemie,Freemie,Freemie,Freemie,All Categories,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Instagram,691448256,375,586,Other,2025-06-10,0,"Quiet, Discreet, Hospital Grade, FDA Cleared. Freemie… more",,,,Other,Stories,Direct,Instagram,1360.68,181935,focus
Freemie,Freemie,Freemie,Freemie,Freemie,All Categories,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Instagram,532571192,586,375,Other,2024-03-05,0,Choose the one that's right for you. …,,,,Other,Reels,Direct,Instagram,1505.65,219479,focus
Freemie,Freemie,Freemie,Freemie,Freemie,All Categories,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Instagram,532571192,586,375,Other,2024-03-05,0,Choose the one that's right for you. …,,,,Other,Feed,Direct,Instagram,356.23,51928,focus
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,490255645,375,718,Image,2025-03-24,0,"S12 Pro wearable breast pump has an upgraded double-sealed flange design compared to the normal single-flange ones, which can snug tighter and closer to your breasts to not only pump more efficiently and more comfortably but also prevent milk leaking effectively!",,https://s3.amazonaws.com/YM_Ads/-723504569648224510.png,https://www.instagram.com/p/C2bUaS9NQ8T,Other,Reels,Direct,Instagram,171.2,24956,focus
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,527945367,586,375,Other,2024-02-28,0,""" I love having my baby close to me especially after 5pm when everything gets c… more",,,,Other,Feed,Direct,Instagram,5244.87,764559,other
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,490255645,375,718,Image,2025-03-24,0,"S12 Pro wearable breast pump has an upgraded double-sealed flange design compared to the normal single-flange ones, which can snug tighter and closer to your breasts to not only pump more efficiently and more comfortably but also prevent milk leaking effectively!",,https://s3.amazonaws.com/YM_Ads/-723504569648224510.png,https://www.instagram.com/p/C2bUaS9NQ8T,Other,Stories,Direct,Instagram,171.2,24956,focus
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,588507215,375,586,Other,2025-07-17,0,,,,,Other,Feed,Direct,Instagram,10202.04,1253857,other
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,690638066,375,586,Other,2024-08-30,0,“✨you can’t get where you want to b …,,,,Other,Reels,Direct,Instagram,478.72,64813,other
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,601776772,360,620,Image,2024-05-22,0,"  Delight in Momcozy's Mother's Day Savings!  Save Big: Buy 3 nursing bras for 25% off, or 4 for 30% off!  Bonus Gift: Act fast—the first 50 customers to buy 4 bras receive an extra one free!  Shop Now! Enjoy these exclusive offers and celebrate your dedication as a mother!",https://momcozy.com/pages/momcozy-mothers-day-2024,https://s3.amazonaws.com/YM_Ads/5059545401152526204.png,,Other,Stories,Direct,Instagram,456.51,64429,other
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,797574410,375,586,Other,2025-04-24,0,Round 2 of newborn life: back to running a 24/ …,,,,Other,Reels,Direct,Instagram,9480.58,1204525,other
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,601776772,360,620,Image,2024-05-22,0,"  Delight in Momcozy's Mother's Day Savings!  Save Big: Buy 3 nursing bras for 25% off, or 4 for 30% off!  Bonus Gift: Act fast—the first 50 customers to buy 4 bras receive an extra one free!  Shop Now! Enjoy these exclusive offers and celebrate your dedication as a mother!",https://momcozy.com/pages/momcozy-mothers-day-2024,https://s3.amazonaws.com/YM_Ads/5059545401152526204.png,,Other,Feed,Direct,Instagram,154.63,21824,other
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,797574410,375,586,Other,2025-04-24,0,Round 2 of newborn life: back to running a 24/ …,,,,Other,Feed,Direct,Instagram,142.52,17642,other
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,665181233,375,586,Other,2024-07-15,0,"""I am beyond excited to have this comforter during my postpartum journe …",,,,Other,Reels,Direct,Instagram,480.55,65060,other
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,665721415,360,620,Image,2024-09-25,0,"  Prime Big Deal Days are Here!  UP TO 30% OFF! ⏳ Limited Time Sale!  Seamless Nursing and Pumping Bras: Ultimate comfort and convenience for breastfeeding and pumping.  Hurry, grab your must-haves before the sale ends!",http://momcozy.com/,https://s3.amazonaws.com/YM_Ads/-3182902610338129875.png,,Other,Stories,Direct,Instagram,9187.0,1243818,focus
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,706451944,375,586,Other,2024-10-09,0,"Fall into savings! Don't Miss, Fall Prime Day Is Co… y más",,,,Other,Stories,Direct,Instagram,1914.27,219104,other
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,665721415,360,620,Image,2024-09-25,0,"  Prime Big Deal Days are Here!  UP TO 30% OFF! ⏳ Limited Time Sale!  Seamless Nursing and Pumping Bras: Ultimate comfort and convenience for breastfeeding and pumping.  Hurry, grab your must-haves before the sale ends!",http://momcozy.com/,https://s3.amazonaws.com/YM_Ads/-3182902610338129875.png,,Other,Feed,Direct,Instagram,633.01,85702,focus
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,706451944,375,586,Other,2024-10-09,0,"Fall into savings! Don't Miss, Fall Prime Day Is Co… y más",,,,Other,Feed,Direct,Instagram,1170.81,134007,other
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,666655358,375,586,Other,2024-07-16,0,  Prime Big Deal Days a… more,,,,Other,Stories,Direct,Instagram,471.17,63791,other
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,706451944,375,586,Other,2024-10-09,0,"Fall into savings! Don't Miss, Fall Prime Day Is Co… y más",,,,Other,Reels,Direct,Instagram,338.19,41817,other
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,690643459,375,586,Other,2024-08-31,0,  Your Perfect Nursing & Pumpinf Bra Await …,,,,Other,Reels,Direct,Instagram,796.22,107797,focus
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,711885254,375,586,Other,2024-10-08,0,              —  -   !  … more,,,,Other,Feed,Direct,Instagram,388.78,44498,other
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,690643459,375,586,Other,2024-08-31,0,  Your Perfect Nursing & Pumpinf Bra Await …,,,,Other,Stories,Direct,Instagram,157.04,21261,focus
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,933324225,375,586,Other,2025-06-19,0,"BM04 Baby Monitor – See, Hear, & Protect  ... more",,,,Other,Stories,Direct,Instagram,244.51,32203,other
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,691951769,360,620,Image,2025-07-10,0,"  Exciting Launch Alert!   Step up your multitasking game with the Momcozy Multi-Function Wearable Breast Pump Bra. Perfectly blending functionality with ease, this bra allows you to pump hands-free without sacrificing style.  ✨ Embrace the freedom of effortless pumping. Start your journey now!",https://momcozy.com/collections/nursing,https://s3.amazonaws.com/YM_Ads/-5261691161874756912.png,,Other,Stories,Direct,Instagram,123.57,16274,other
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,933324225,375,586,Other,2025-06-19,0,"BM04 Baby Monitor – See, Hear, & Protect  ... more",,,,Other,Reels,Direct,Instagram,123.43,16256,other
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,737768400,375,586,Other,2024-11-20,0,25% OFF | 2-Days Limited Flash Sale❤️,,,,Other,Reels,Direct,Instagram,190.34,21350,other
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,933324225,375,586,Other,2025-06-19,0,"BM04 Baby Monitor – See, Hear, & Protect  ... more",,,,Other,Feed,Direct,Instagram,255.73,32661,other
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,768264893,430,921,Video,2024-12-29,15,Momcozy’s Christmas Sale is here with BIG discounts!  25% OFF Code:XMAS25  25% OFF on Breast Pumps – comfort and ease for new moms.   25% OFF on Maternity & Nursing Bras – feel great and supported every day,https://momcozy.com/products/s12-pro-wearable-breast-pump-high-efficiency-1-0?variant=43547654389958,https://s3.amazonaws.com/YM_Ads/-5613807065498287324.png,,Other,Reels,Direct,Instagram,952.12,104703,focus
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,534091968,586,375,Other,2024-03-10,0,Behind the scenes of every breastfeeding mom' …,,,,Other,Reels,Direct,Instagram,4479.94,653037,focus
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,768264893,430,921,Video,2024-12-29,15,Momcozy’s Christmas Sale is here with BIG discounts!  25% OFF Code:XMAS25  25% OFF on Breast Pumps – comfort and ease for new moms.   25% OFF on Maternity & Nursing Bras – feel great and supported every day,https://momcozy.com/products/s12-pro-wearable-breast-pump-high-efficiency-1-0?variant=43547654389958,https://s3.amazonaws.com/YM_Ads/-5613807065498287324.png,,Other,Feed,Direct,Instagram,222.82,24503,focus
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,655049787,375,586,Other,2024-07-18,0,"  Prime Day Early Sale Alert!   UP TO 25% OFF! Pump, nurse, and… more",,,,Other,Stories,Direct,Instagram,1941.27,262825,focus
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,789631194,375,586,Other,2025-06-05,0,Moms Most-Recommended Pumps… See more,,,,Other,Feed,Direct,Instagram,125.02,16466,focus
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,655049787,375,586,Other,2024-07-18,0,"  Prime Day Early Sale Alert!   UP TO 25% OFF! Pump, nurse, and… more",,,,Other,Feed,Direct,Instagram,806.7,109218,focus
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,809226172,430,921,Video,2025-07-22,43,"Better than better experience! Supreme Comfort that you can get❤️ ✅Optimal Rhythm, Increasing Milk Supply ✅With 2nd Gen Motor, Stronger Suction ✅One Full Charge, All-day Use",https://momcozy.com/products/momcozy-mobile-style-hands-free-breast-pump,https://s3.amazonaws.com/YM_Ads/-4268234938104138822.png,,Other,Feed,Direct,Instagram,3342.88,426945,focus
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,676891981,375,586,Other,2024-08-28,0,When your baby’s smile lights up in the #Momcozy …,,,,Other,Reels,Direct,Instagram,1452.75,196685,other
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,809226172,430,921,Video,2025-07-22,43,"Better than better experience! Supreme Comfort that you can get❤️ ✅Optimal Rhythm, Increasing Milk Supply ✅With 2nd Gen Motor, Stronger Suction ✅One Full Charge, All-day Use",https://momcozy.com/products/momcozy-mobile-style-hands-free-breast-pump,https://s3.amazonaws.com/YM_Ads/-4268234938104138822.png,,Other,Reels,Direct,Instagram,870.03,100583,focus
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,571296692,375,586,Other,2024-04-20,0,"Cozy up breastfeeding with our portable, leak-proof & BPA free milk warmer!  ❤️ Get",,,,Other,Feed,Direct,Instagram,780.24,110118,other
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,809226172,430,921,Video,2025-07-22,43,"Better than better experience! Supreme Comfort that you can get❤️ ✅Optimal Rhythm, Increasing Milk Supply ✅With 2nd Gen Motor, Stronger Suction ✅One Full Charge, All-day Use",https://momcozy.com/products/momcozy-mobile-style-hands-free-breast-pump,https://s3.amazonaws.com/YM_Ads/-4268234938104138822.png,,Other,Stories,Direct,Instagram,658.23,90041,focus
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,649817822,375,586,Other,2025-06-14,0,❤️On-the-go Freedom & Smart Pumping Mobile Flow™ ♀️Leak None &App Control… more,,,,Other,Stories,Direct,Instagram,9161.06,1086629,focus
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,527954178,586,375,Other,2024-06-10,0,The Original: Our Basic Nursing & Pumping Bra (2 Pack)  Make Nursing Effortless with Momcozy! Our nursing bras are designed for the modern mom – comfort… more,,,,Other,Feed,Direct,Instagram,761.45,110999,other
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,649817822,375,586,Other,2025-06-14,0,❤️On-the-go Freedom & Smart Pumping Mobile Flow™ ♀️Leak None &App Control… more,,,,Other,Feed,Direct,Instagram,5379.55,643491,focus
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,532104641,586,375,Other,2024-03-10,0,Who says motherhood and music don't harmonize? …,,,,Other,Feed,Direct,Instagram,1730.96,252322,other
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,649817822,375,586,Other,2025-06-14,0,❤️On-the-go Freedom & Smart Pumping Mobile Flow™ ♀️Leak None &App Control… more,,,,Other,Reels,Direct,Instagram,4352.56,551020,focus
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,532104641,586,375,Other,2024-03-10,0,Who says motherhood and music don't harmonize? …,,,,Other,Reels,Direct,Instagram,4688.22,683399,other
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,731063554,430,587,Image,2024-11-12,0,"  Register and Attend to Win! ✅ S12 Pro Wearable Breast Pump (Single) ✅ U-Shaped Maternity Body Pillow ✅ Ergonomic Momcozy Belly Band ✅ Silky Soft Cooling Blanket  Moms Supporting Moms  Join our expert-led webinars covering birth prep, newborn tips, breastfeeding, and postpartum care—free of charge. ⏰ Nov. 22; Dec. 6, 13, 20 | 1 p.m. - 2 p.m. (EST) | Virtual We will select an item to give away per course in the series. Must attend to win! Regist Now : https://momcozy.com/pages/breastfeeding-support-live-chat?utm_source=Q4webinar&utm_medium=SNS&utm_campaign=Q4webinar",https://momcozy.com/pages/breastfeeding-support-live-chat?utm_source=Q4webinar&utm_medium=SNS&utm_campaign=Q4webinar,https://s3.amazonaws.com/YM_Ads/-6403946828010372039.png,,Other,Feed,Direct,Instagram,1141.42,128034,focus
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,597639295,360,859,Video,2024-07-10,0,"No Kidding, is this what truly happened in your daily pumping life? Here's what M5 can provide: ✅Torture Less, and Leak None ✅Long Battery Life ✅No Wire, No Hassle",https://momcozy.com/products/all-in-one-m5-wearable-breast-pump-painless-to-pump,https://s3.amazonaws.com/YM_Ads/4078424338450992417.png,,Other,Reels,Direct,Instagram,984.18,138902,focus
Momcozy,Momcozy,Momcozy,Momcozy,Momcozy,All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Instagram,776163070,375,586,Other,2025-01-23,0,Nights aren't what they used to be! 3 AM feedings …,,,,Other,Reels,Direct,Instagram,918.64,113709,other
